Time,Total_Traffic_Passengers,humidity,wind_speed,real_temp,day_of_week,year,month,day,rain_today_clear,rain_today_drizzle,rain_today_intensity,rain_today_others,rain_today_rain,rain_today_snow,snow_today_others,Line Name_1R,Line Name_1RW
16,91.0,160.0,90.0,54.554000000000045,2,2016,11,29,0,0,0,1,0,0,1,0,1
12,252.0,143.0,90.0,49.622000000000035,2,2016,11,29,0,0,0,1,0,0,1,0,1
20,277.0,220.0,75.0,51.65600000000003,1,2016,11,28,0,0,0,1,0,0,1,0,1
16,120.0,246.0,40.0,44.1680000000001,1,2016,11,28,0,0,0,1,0,0,1,0,1
12,241.0,281.0,5.0,31.31600000000001,1,2016,11,28,0,0,0,1,0,0,1,0,1
20,188.0,330.0,75.0,48.488000000000035,7,2016,11,27,0,0,0,1,0,0,1,0,1
16,160.0,360.0,40.0,44.996000000000045,7,2016,11,27,0,0,0,1,0,0,1,0,1
12,76.0,270.0,1.0,34.05200000000008,7,2016,11,27,0,0,0,1,0,0,1,0,1
20,270.0,320.0,40.0,48.57800000000007,6,2016,11,26,0,0,0,1,0,0,1,0,1
16,296.0,30.0,90.0,46.25600000000003,6,2016,11,26,0,0,0,1,0,0,1,0,1
12,99.0,320.0,1.0,40.496000000000045,6,2016,11,26,0,0,0,1,0,0,1,0,1
12,99.0,320.0,1.0,40.496000000000045,6,2016,11,26,0,0,0,1,0,0,1,0,1
20,149.0,270.0,90.0,52.358,5,2016,11,25,0,0,0,1,0,0,1,0,1
20,149.0,270.0,90.0,52.358,5,2016,11,25,0,0,0,1,0,0,1,0,1
16,192.0,100.0,90.0,47.89400000000008,5,2016,11,25,0,0,0,1,0,0,1,0,1
12,81.0,343.0,90.0,43.05200000000008,5,2016,11,25,0,0,0,1,0,0,1,0,1
20,89.0,80.0,90.0,45.680000000000035,4,2016,11,24,0,0,0,1,0,0,1,0,1
16,101.0,95.0,90.0,41.306000000000026,4,2016,11,24,0,0,0,1,0,0,1,0,1
20,230.0,360.0,1.0,45.10400000000007,3,2016,11,23,0,0,0,1,0,0,1,0,1
16,228.0,310.0,1.0,37.92200000000004,3,2016,11,23,0,0,0,1,0,0,1,0,1
12,205.0,290.0,1.0,32.95400000000005,3,2016,11,23,0,0,0,1,0,0,1,0,1
12,205.0,290.0,1.0,32.95400000000005,3,2016,11,23,0,0,0,1,0,0,1,0,1
20,356.0,310.0,90.0,40.85600000000003,2,2016,11,22,0,0,0,1,0,0,1,0,1
16,147.0,320.0,75.0,38.78600000000007,2,2016,11,22,0,0,0,1,0,0,1,0,1
12,278.0,310.0,90.0,36.42800000000007,2,2016,11,22,0,0,0,1,0,0,1,0,1
20,264.0,290.0,90.0,39.61400000000003,1,2016,11,21,0,0,0,1,0,0,1,0,1
16,117.0,290.0,90.0,36.788000000000046,1,2016,11,21,0,0,0,1,0,0,1,0,1
16,117.0,290.0,90.0,36.788000000000046,1,2016,11,21,0,0,0,1,0,0,1,0,1
12,332.0,290.0,75.0,35.88800000000005,1,2016,11,21,0,0,0,1,0,0,1,0,1
12,332.0,290.0,75.0,35.88800000000005,1,2016,11,21,0,0,0,1,0,0,1,0,1
20,74.0,270.0,75.0,40.1,7,2016,11,20,0,0,0,1,0,0,1,0,1
20,74.0,270.0,75.0,40.1,7,2016,11,20,0,0,0,1,0,0,1,0,1
16,73.0,270.0,90.0,37.67000000000006,7,2016,11,20,0,0,0,1,0,0,1,0,1
12,35.0,0.0,90.0,37.99400000000007,7,2016,11,20,0,0,0,1,0,0,1,0,1
20,179.0,170.0,20.0,61.41200000000007,6,2016,11,19,0,0,0,1,0,0,1,0,1
16,114.0,40.0,1.0,55.544000000000075,6,2016,11,19,0,0,0,1,0,0,1,0,1
12,71.0,40.0,1.0,39.16400000000003,6,2016,11,19,0,0,0,1,0,0,1,0,1
20,262.0,180.0,90.0,64.4,5,2016,11,18,0,0,0,1,0,0,1,0,1
20,262.0,180.0,90.0,64.4,5,2016,11,18,0,0,0,1,0,0,1,0,1
16,145.0,310.0,1.0,51.35,5,2016,11,18,0,0,0,1,0,0,1,0,1
12,198.0,340.0,1.0,38.408,5,2016,11,18,0,0,0,1,0,0,1,0,1
20,260.0,340.0,20.0,61.08800000000005,4,2016,11,17,0,0,0,1,0,0,1,0,1
16,113.0,320.0,1.0,56.13800000000005,4,2016,11,17,0,0,0,1,0,0,1,0,1
12,199.0,311.0,1.0,44.31200000000005,4,2016,11,17,0,0,0,1,0,0,1,0,1
20,260.0,260.0,20.0,61.21400000000003,3,2016,11,16,0,0,0,1,0,0,1,0,1
16,131.0,260.0,20.0,52.25,3,2016,11,16,0,0,0,1,0,0,1,0,1
12,212.0,0.0,20.0,41.39600000000005,3,2016,11,16,0,0,0,1,0,0,1,0,1
20,247.0,310.0,90.0,50.378000000000064,2,2016,11,15,0,0,0,1,0,0,1,0,1
20,247.0,310.0,90.0,50.378000000000064,2,2016,11,15,0,0,0,1,0,0,1,0,1
20,247.0,310.0,90.0,50.378000000000064,2,2016,11,15,0,0,0,1,0,0,1,0,1
16,63.0,20.0,90.0,46.760000000000076,2,2016,11,15,0,0,0,0,1,0,1,0,1
16,63.0,20.0,90.0,46.760000000000076,2,2016,11,15,0,0,0,1,0,0,1,0,1
16,63.0,20.0,90.0,46.760000000000076,2,2016,11,15,0,0,0,0,1,0,1,0,1
16,63.0,20.0,90.0,46.760000000000076,2,2016,11,15,0,0,0,1,0,0,1,0,1
12,275.0,30.0,90.0,48.2,2,2016,11,15,0,0,0,0,1,0,1,0,1
12,275.0,30.0,90.0,48.2,2,2016,11,15,0,0,0,1,0,0,1,0,1
20,289.0,190.0,75.0,61.46600000000001,1,2016,11,14,0,0,0,1,0,0,1,0,1
16,114.0,234.0,1.0,52.75400000000007,1,2016,11,14,0,0,0,1,0,0,1,0,1
12,233.0,239.0,1.0,35.47400000000001,1,2016,11,14,0,0,0,1,0,0,1,0,1
20,0.0,280.0,1.0,61.484,7,2016,11,13,0,0,0,1,0,0,1,0,1
16,0.0,290.0,1.0,47.58800000000005,7,2016,11,13,0,0,0,1,0,0,1,0,1
12,0.0,255.0,1.0,34.142,7,2016,11,13,0,0,0,1,0,0,1,0,1
20,0.0,300.0,1.0,49.85600000000003,6,2016,11,12,0,0,0,1,0,0,1,0,1
16,0.0,320.0,1.0,42.49400000000007,6,2016,11,12,0,0,0,1,0,0,1,0,1
12,0.0,330.0,1.0,34.610000000000085,6,2016,11,12,0,0,0,1,0,0,1,0,1
20,242.0,330.0,1.0,59.0,5,2016,11,11,0,0,0,1,0,0,1,0,1
16,142.0,320.0,1.0,59.25200000000007,5,2016,11,11,0,0,0,1,0,0,1,0,1
12,136.0,270.0,1.0,47.06600000000001,5,2016,11,11,0,0,0,1,0,0,1,0,1
20,312.0,270.0,75.0,55.994000000000064,4,2016,11,10,0,0,0,1,0,0,1,0,1
16,147.0,310.0,75.0,46.814000000000036,4,2016,11,10,0,0,0,1,0,0,1,0,1
12,235.0,350.0,1.0,38.78600000000007,4,2016,11,10,0,0,0,1,0,0,1,0,1
20,255.0,320.0,90.0,54.194000000000074,3,2016,11,9,0,0,0,1,0,0,1,0,1
20,255.0,320.0,90.0,54.194000000000074,3,2016,11,9,0,0,0,1,0,0,1,0,1
20,255.0,320.0,90.0,54.194000000000074,3,2016,11,9,0,0,0,1,0,0,1,0,1
16,89.0,330.0,90.0,51.78200000000002,3,2016,11,9,0,0,0,1,0,0,1,0,1
16,89.0,330.0,90.0,51.78200000000002,3,2016,11,9,0,0,0,1,0,0,1,0,1
16,89.0,330.0,90.0,51.78200000000002,3,2016,11,9,0,0,0,1,0,0,1,0,1
12,214.0,280.0,1.0,48.938000000000045,3,2016,11,9,0,0,0,1,0,0,1,0,1
20,239.0,270.0,1.0,67.1,2,2016,11,8,0,0,0,1,0,0,1,0,1
16,121.0,280.0,1.0,53.70800000000001,2,2016,11,8,0,0,0,1,0,0,1,0,1
16,121.0,280.0,1.0,53.70800000000001,2,2016,11,8,0,0,0,1,0,0,1,0,1
12,197.0,290.0,1.0,36.10400000000005,2,2016,11,8,0,0,0,1,0,0,1,0,1
20,282.0,360.0,1.0,53.58200000000002,1,2016,11,7,0,0,0,1,0,0,1,0,1
16,131.0,40.0,1.0,46.670000000000066,1,2016,11,7,0,0,0,1,0,0,1,0,1
12,247.0,320.0,1.0,34.412000000000056,1,2016,11,7,0,0,0,1,0,0,1,0,1
20,103.0,310.0,1.0,56.49800000000002,7,2016,11,6,0,0,0,1,0,0,1,0,1
16,102.0,330.0,1.0,55.88600000000007,7,2016,11,6,0,0,0,1,0,0,1,0,1
12,70.0,320.0,1.0,50.1260000000001,7,2016,11,6,0,0,0,1,0,0,1,0,1
21,118.0,300.0,75.0,61.628000000000064,6,2016,11,5,0,0,0,1,0,0,1,0,1
17,158.0,290.0,1.0,56.76800000000009,6,2016,11,5,0,0,0,1,0,0,1,0,1
13,88.0,280.0,1.0,38.53399999999999,6,2016,11,5,0,0,0,1,0,0,1,0,1
21,221.0,340.0,1.0,59.52200000000003,5,2016,11,4,0,0,0,1,0,0,1,0,1
17,193.0,350.0,40.0,57.56000000000007,5,2016,11,4,0,0,0,1,0,0,1,0,1
13,144.0,310.0,1.0,49.298000000000016,5,2016,11,4,0,0,0,1,0,0,1,0,1
21,246.0,300.0,1.0,71.87000000000006,4,2016,11,3,0,0,0,1,0,0,1,0,1
17,144.0,290.0,40.0,66.59600000000005,4,2016,11,3,0,0,0,1,0,0,1,0,1
17,144.0,290.0,40.0,66.59600000000005,4,2016,11,3,0,0,0,1,0,0,1,0,1
13,117.0,217.0,1.0,54.878000000000064,4,2016,11,3,0,0,0,1,0,0,1,0,1
13,117.0,217.0,1.0,54.878000000000064,4,2016,11,3,0,0,0,1,0,0,1,0,1
13,117.0,217.0,1.0,54.878000000000064,4,2016,11,3,0,0,0,1,0,0,1,0,1
21,239.0,250.0,1.0,70.91600000000003,3,2016,11,2,0,0,0,1,0,0,1,0,1
17,177.0,280.0,1.0,63.23000000000004,3,2016,11,2,0,0,0,0,1,0,1,0,1
17,177.0,280.0,1.0,63.23000000000004,3,2016,11,2,0,0,0,1,0,0,1,0,1
13,138.0,225.0,1.0,49.982000000000006,3,2016,11,2,0,0,0,1,0,0,1,0,1
21,283.0,160.0,90.0,57.758,2,2016,11,1,0,0,0,1,0,0,1,0,1
17,145.0,250.0,40.0,54.33800000000005,2,2016,11,1,0,0,0,1,0,0,1,0,1
13,137.0,74.0,0.0,39.45920000000011,2,2016,11,1,1,0,0,0,0,0,1,0,1
21,272.0,348.0,0.0,49.69760000000011,1,2016,10,31,1,0,0,0,0,0,1,0,1
17,168.0,344.0,0.0,48.4898,1,2016,10,31,1,0,0,0,0,0,1,0,1
13,140.0,350.0,0.0,41.94860000000008,1,2016,10,31,1,0,0,0,0,0,1,0,1
21,1.0,12.0,0.52,65.14160000000007,7,2016,10,30,0,0,0,0,1,0,1,0,1
17,0.0,240.0,92.0,68.40320000000007,7,2016,10,30,0,0,0,1,0,0,1,0,1
13,1.0,263.0,12.0,59.33839999999998,7,2016,10,30,0,0,0,1,0,0,1,0,1
21,2.0,236.0,12.0,60.72980000000002,6,2016,10,29,0,0,0,1,0,0,1,0,1
17,0.0,231.0,36.0,56.591600000000064,6,2016,10,29,0,0,0,1,0,0,1,0,1
13,0.0,247.0,0.0,40.053200000000075,6,2016,10,29,1,0,0,0,0,0,1,0,1
21,268.0,313.0,0.0,49.611200000000096,5,2016,10,28,1,0,0,0,0,0,1,1,0
17,195.0,305.0,8.0,46.47200000000004,5,2016,10,28,0,0,0,1,0,0,1,1,0
13,154.0,300.0,0.0,47.68700000000005,5,2016,10,28,1,0,0,0,0,0,1,1,0
21,264.0,149.0,3.815,50.11520000000004,4,2016,10,27,0,0,0,0,1,0,1,1,0
17,125.0,131.0,1.0225,48.54920000000003,4,2016,10,27,0,0,0,0,1,0,1,1,0
13,147.0,61.0,88.0,42.64340000000002,4,2016,10,27,0,0,0,1,0,0,1,1,0
21,234.0,328.0,44.0,48.06500000000002,3,2016,10,26,0,0,0,1,0,0,1,1,0
17,169.0,324.0,0.0,48.025400000000026,3,2016,10,26,1,0,0,0,0,0,1,1,0
13,152.0,321.0,0.0,39.3818,3,2016,10,26,1,0,0,0,0,0,1,1,0
21,255.0,311.0,0.0,50.53820000000007,2,2016,10,25,1,0,0,0,0,0,1,1,0
17,179.0,307.0,0.0,51.5534,2,2016,10,25,1,0,0,0,0,0,1,1,0
13,176.0,303.0,44.0,46.82479999999998,2,2016,10,25,0,0,0,1,0,0,1,1,0
21,278.0,304.0,0.0,55.86080000000005,1,2016,10,24,1,0,0,0,0,0,1,1,0
17,186.0,296.0,0.0,57.938000000000045,1,2016,10,24,1,0,0,0,0,0,1,1,0
13,187.0,273.0,0.105,50.923400000000065,1,2016,10,24,0,0,0,0,1,0,1,1,0
21,0.0,287.0,0.0,58.470800000000025,7,2016,10,23,1,0,0,0,0,0,1,1,0
17,0.0,286.0,32.0,57.46280000000003,7,2016,10,23,0,0,0,1,0,0,1,1,0
13,0.0,284.0,0.0,48.34760000000009,7,2016,10,23,1,0,0,0,0,0,1,1,0
21,0.0,290.0,0.21,47.195600000000006,6,2016,10,22,0,0,0,0,1,0,1,1,0
17,0.0,296.0,2.2,48.14240000000003,6,2016,10,22,0,0,0,0,1,0,1,1,0
13,0.0,333.0,4.22,54.77180000000002,6,2016,10,22,0,0,0,0,1,0,1,1,0
21,182.0,120.0,0.285,68.33839999999998,5,2016,10,21,0,0,0,0,1,0,1,1,0
17,125.0,150.0,1.545,68.6102000000001,5,2016,10,21,0,0,0,0,1,0,1,1,0
13,165.0,151.0,0.465,66.18020000000007,5,2016,10,21,0,0,0,0,1,0,1,1,0
21,246.0,119.0,92.0,71.57660000000004,4,2016,10,20,0,0,0,1,0,0,1,1,0
17,156.0,117.0,12.0,73.8068,4,2016,10,20,0,0,0,1,0,0,1,1,0
13,139.0,72.0,20.0,66.88399999999999,4,2016,10,20,0,0,0,1,0,0,1,1,0
21,281.0,324.0,64.0,78.39860000000007,3,2016,10,19,0,0,0,1,0,0,1,1,0
17,193.0,287.0,0.0,78.0602000000001,3,2016,10,19,1,0,0,0,0,0,1,1,0
13,125.0,228.0,0.0,66.11000000000007,3,2016,10,19,1,0,0,0,0,0,1,1,0
21,225.0,199.0,0.0,76.43120000000005,2,2016,10,18,1,0,0,0,0,0,1,1,0
17,170.0,192.0,0.0,75.5636000000001,2,2016,10,18,1,0,0,0,0,0,1,1,0
13,144.0,210.0,0.0,61.81699999999999,2,2016,10,18,1,0,0,0,0,0,1,1,0
21,225.0,215.0,32.0,74.43140000000007,1,2016,10,17,0,0,0,1,0,0,1,1,0
17,226.0,216.0,0.0,74.19920000000003,1,2016,10,17,1,0,0,0,0,0,1,1,0
13,128.0,225.0,12.0,58.93520000000011,1,2016,10,17,0,0,0,1,0,0,1,1,0
21,97.0,218.0,8.0,70.64960000000006,7,2016,10,16,0,0,0,1,0,0,1,1,0
17,109.0,225.0,24.0,68.48960000000008,7,2016,10,16,0,0,0,1,0,0,1,1,0
13,54.0,225.0,0.0,52.95020000000002,7,2016,10,16,1,0,0,0,0,0,1,1,0
21,124.0,179.0,0.0,63.01579999999999,6,2016,10,15,1,0,0,0,0,0,1,1,0
17,173.0,176.0,0.0,63.99680000000002,6,2016,10,15,1,0,0,0,0,0,1,1,0
13,84.0,26.0,0.0,45.091400000000036,6,2016,10,15,1,0,0,0,0,0,1,1,0
21,204.0,341.0,0.0,58.008200000000016,5,2016,10,14,1,0,0,0,0,0,1,1,0
17,213.0,352.0,0.0,57.04520000000008,5,2016,10,14,1,0,0,0,0,0,1,1,0
13,154.0,359.0,0.0,50.5022000000001,5,2016,10,14,1,0,0,0,0,0,1,1,0
21,272.0,272.0,44.0,69.86120000000008,4,2016,10,13,0,0,0,1,0,0,1,1,0
17,187.0,217.0,80.0,69.36800000000008,4,2016,10,13,0,0,0,1,0,0,1,1,0
13,147.0,292.0,56.0,51.654200000000074,4,2016,10,13,0,0,0,1,0,0,1,1,0
21,235.0,157.0,0.0,65.58260000000007,3,2016,10,12,1,0,0,0,0,0,1,1,0
17,161.0,149.0,8.0,66.61400000000003,3,2016,10,12,0,0,0,1,0,0,1,1,0
13,133.0,64.0,0.0,49.96760000000005,3,2016,10,12,1,0,0,0,0,0,1,1,0
21,279.0,126.0,0.0,62.70439999999999,2,2016,10,11,1,0,0,0,0,0,1,1,0
17,177.0,96.0,0.0,61.734200000000115,2,2016,10,11,1,0,0,0,0,0,1,1,0
13,150.0,27.0,0.0,46.26320000000007,2,2016,10,11,1,0,0,0,0,0,1,1,0
21,249.0,350.0,0.0,58.84340000000002,1,2016,10,10,1,0,0,0,0,0,1,1,0
17,210.0,349.0,0.0,57.64100000000001,1,2016,10,10,1,0,0,0,0,0,1,1,0
13,120.0,3.0,0.0,51.557000000000016,1,2016,10,10,1,0,0,0,0,0,1,1,0
21,83.0,7.0,100.0,57.135200000000104,7,2016,10,9,0,0,0,1,0,0,1,1,0
17,116.0,6.0,92.0,56.07680000000007,7,2016,10,9,0,0,0,1,0,0,1,1,0
13,165.0,7.0,0.5,58.93700000000005,7,2016,10,9,0,0,0,0,1,0,1,1,0
21,98.0,153.0,92.0,69.91880000000006,6,2016,10,8,0,0,0,1,0,0,1,1,0
17,114.0,127.0,88.0,70.23020000000005,6,2016,10,8,0,0,0,1,0,0,1,1,0
13,94.0,77.0,92.0,62.17880000000004,6,2016,10,8,0,0,0,1,0,0,1,1,0
21,242.0,128.0,0.0,69.81620000000002,5,2016,10,7,1,0,0,0,0,0,1,1,0
17,201.0,110.0,0.0,71.44700000000003,5,2016,10,7,1,0,0,0,0,0,1,1,0
13,148.0,57.0,0.0,52.538000000000046,5,2016,10,7,1,0,0,0,0,0,1,1,0
21,269.0,129.0,0.0,70.05920000000012,4,2016,10,6,1,0,0,0,0,0,1,1,0
17,188.0,345.0,0.0,69.83780000000003,4,2016,10,6,1,0,0,0,0,0,1,1,0
13,146.0,356.0,0.0,51.243800000000064,4,2016,10,6,1,0,0,0,0,0,1,1,0
21,278.0,63.0,0.0,65.7932000000001,3,2016,10,5,1,0,0,0,0,0,1,1,0
17,172.0,53.0,0.0,65.13800000000005,3,2016,10,5,1,0,0,0,0,0,1,1,0
13,166.0,30.0,0.0,55.57280000000001,3,2016,10,5,1,0,0,0,0,0,1,1,0
21,215.0,61.0,0.005,67.22600000000007,2,2016,10,4,0,0,0,1,0,0,1,1,0
17,145.0,54.0,0.0,65.82200000000003,2,2016,10,4,0,0,0,1,0,0,1,1,0
13,103.0,59.0,0.56,61.430000000000035,2,2016,10,4,0,0,0,0,1,0,1,1,0
21,265.0,281.0,0.0,70.016,1,2016,10,3,0,0,0,1,0,0,1,1,0
17,195.0,307.0,0.0,68.61200000000005,1,2016,10,3,0,0,0,1,0,0,1,1,0
13,130.0,269.0,0.06,61.3760000000001,1,2016,10,3,0,0,0,1,0,0,1,1,0
21,72.0,61.0,0.25,62.67200000000004,7,2016,10,2,0,0,0,0,1,0,1,1,0
17,112.0,26.0,0.14,61.142,7,2016,10,2,0,0,0,0,1,0,1,1,0
13,52.0,63.0,0.25,56.53399999999999,7,2016,10,2,0,0,0,0,1,0,1,1,0
21,73.0,68.0,0.055,61.358,6,2016,10,1,0,0,0,1,0,0,1,1,0
17,123.0,64.0,0.145,60.69199999999999,6,2016,10,1,0,0,0,0,1,0,1,1,0
13,53.0,57.0,0.305,56.69600000000005,6,2016,10,1,0,0,0,0,1,0,1,1,0
21,197.0,52.0,0.5,59.27000000000007,5,2016,9,30,0,0,0,0,1,0,1,1,0
17,183.0,52.0,1.31,59.95400000000005,5,2016,9,30,0,0,0,0,1,0,1,1,0
13,113.0,59.0,1.27,57.128000000000064,5,2016,9,30,0,0,0,0,1,0,1,1,0
21,250.0,81.0,0.0,63.80600000000002,4,2016,9,29,0,0,0,1,0,0,1,1,0
17,173.0,75.0,0.005,62.54600000000005,4,2016,9,29,0,0,0,1,0,0,1,1,0
13,134.0,81.0,0.25,59.792,4,2016,9,29,0,0,0,0,1,0,1,1,0
21,196.0,77.0,0.01,64.34600000000005,3,2016,9,28,0,0,0,1,0,0,1,1,0
17,174.0,78.0,44.0,67.6760000000001,3,2016,9,28,0,0,0,1,0,0,1,1,0
13,127.0,22.0,0.0,62.744000000000064,3,2016,9,28,0,0,0,1,0,0,1,1,0
21,256.0,239.0,0.0,73.70600000000003,2,2016,9,27,0,0,0,1,0,0,1,1,0
17,179.0,241.0,0.0,71.33000000000004,2,2016,9,27,0,0,0,1,0,0,1,1,0
13,197.0,257.0,0.745,65.066,2,2016,9,27,0,0,0,0,1,0,1,1,0
21,231.0,177.0,0.0,70.25,1,2016,9,26,1,0,0,0,0,0,1,1,0
17,174.0,184.0,32.0,67.82000000000006,1,2016,9,26,0,0,0,1,0,0,1,1,0
13,157.0,54.0,0.0,52.75400000000007,1,2016,9,26,1,0,0,0,0,0,1,1,0
21,109.0,341.0,0.0,68.14400000000008,7,2016,9,25,1,0,0,0,0,0,1,1,0
17,153.0,349.0,0.0,65.35400000000007,7,2016,9,25,1,0,0,0,0,0,1,1,0
13,64.0,1.0,0.0,57.47000000000007,7,2016,9,25,0,0,0,1,0,0,1,1,0
21,142.0,356.0,0.12,69.38600000000007,6,2016,9,24,0,0,0,0,1,0,1,1,0
17,173.0,17.0,1.3,66.27200000000003,6,2016,9,24,0,0,0,0,1,0,1,1,0
13,63.0,20.0,0.25,58.820000000000064,6,2016,9,24,0,0,0,0,1,0,1,1,0
21,236.0,242.0,0.0,82.92200000000005,5,2016,9,23,1,0,0,0,0,0,1,1,0
17,183.0,255.0,0.0,78.40400000000005,5,2016,9,23,1,0,0,0,0,0,1,1,0
13,145.0,227.0,0.0,65.12000000000006,5,2016,9,23,1,0,0,0,0,0,1,1,0
21,234.0,131.0,76.0,80.25800000000002,4,2016,9,22,0,0,0,1,0,0,1,1,0
17,166.0,137.0,64.0,81.46400000000003,4,2016,9,22,0,0,0,1,0,0,1,1,0
13,170.0,35.0,12.0,69.26000000000008,4,2016,9,22,0,0,0,1,0,0,1,1,0
21,244.0,23.0,64.0,80.96000000000008,3,2016,9,21,0,0,0,1,0,0,1,1,0
17,171.0,17.0,48.0,75.92000000000007,3,2016,9,21,0,0,0,1,0,0,1,1,0
13,135.0,14.0,0.0,66.52400000000002,3,2016,9,21,0,0,0,1,0,0,1,1,0
21,256.0,222.0,0.0,79.95200000000007,2,2016,9,20,0,0,0,1,0,0,1,1,0
17,166.0,337.0,0.0025,78.29600000000005,2,2016,9,20,0,0,0,1,0,0,1,1,0
13,137.0,358.0,0.0,68.91800000000009,2,2016,9,20,0,0,0,1,0,0,1,1,0
21,220.0,35.0,0.25,71.15,1,2016,9,19,0,0,0,0,1,0,1,1,0
17,99.0,15.0,1.02,71.47400000000002,1,2016,9,19,0,0,0,0,1,0,1,1,0
13,128.0,20.0,5.53,71.45600000000003,1,2016,9,19,0,0,1,0,0,0,1,1,0
21,94.0,170.0,75.0,80.92399999999999,7,2016,9,18,0,0,0,1,0,0,1,1,0
17,106.0,210.0,0.25,76.658,7,2016,9,18,0,0,0,0,1,0,1,1,0
13,55.0,210.0,90.0,71.11400000000003,7,2016,9,18,0,0,0,1,0,0,1,1,0
21,185.0,150.0,40.0,76.316,6,2016,9,17,0,0,0,1,0,0,1,1,0
17,208.0,190.0,40.0,73.77800000000006,6,2016,9,17,0,0,0,1,0,0,1,1,0
13,86.0,150.0,40.0,60.314000000000036,6,2016,9,17,0,0,0,1,0,0,1,1,0
21,247.0,160.0,75.0,72.12200000000004,5,2016,9,16,0,0,0,1,0,0,1,1,0
17,215.0,40.0,40.0,70.89800000000002,5,2016,9,16,0,0,0,1,0,0,1,1,0
13,136.0,130.0,20.0,60.746000000000045,5,2016,9,16,0,0,0,1,0,0,1,1,0
21,251.0,120.0,20.0,72.608,4,2016,9,15,0,0,0,1,0,0,1,1,0
17,238.0,80.0,20.0,70.30400000000007,4,2016,9,15,0,0,0,1,0,0,1,1,0
13,137.0,30.0,20.0,61.6100000000001,4,2016,9,15,0,0,0,1,0,0,1,1,0
21,251.0,220.0,40.0,87.81800000000008,3,2016,9,14,0,0,0,1,0,0,1,1,0
17,186.0,290.0,5.0,84.81200000000005,3,2016,9,14,0,0,0,1,0,0,1,1,0
13,143.0,260.0,5.0,70.10600000000002,3,2016,9,14,0,0,0,1,0,0,1,1,0
21,263.0,170.0,20.0,79.44800000000002,2,2016,9,13,0,0,0,1,0,0,1,1,0
17,206.0,230.0,75.0,77.75600000000003,2,2016,9,13,0,0,0,1,0,0,1,1,0
13,171.0,246.0,75.0,65.642,2,2016,9,13,0,0,0,1,0,0,1,1,0
21,258.0,180.0,75.0,75.7760000000001,1,2016,9,12,0,0,0,1,0,0,1,1,0
17,227.0,50.0,1.0,73.58000000000004,1,2016,9,12,0,0,0,1,0,0,1,1,0
13,119.0,40.0,20.0,62.67200000000004,1,2016,9,12,0,0,0,1,0,0,1,1,0
21,0.0,320.0,75.0,81.77000000000007,7,2016,9,11,0,0,0,1,0,0,1,1,0
17,0.0,340.0,75.0,79.53800000000005,7,2016,9,11,0,0,0,1,0,0,1,1,0
13,0.0,230.0,75.0,77.63000000000005,7,2016,9,11,0,0,0,1,0,0,1,1,0
21,0.0,160.0,1.52,86.93600000000006,6,2016,9,10,0,0,0,0,1,0,1,1,0
21,0.0,160.0,1.52,86.93600000000006,6,2016,9,10,0,0,0,1,0,0,1,1,0
17,1.0,100.0,40.0,86.0,6,2016,9,10,0,0,0,1,0,0,1,1,0
13,0.0,90.0,40.0,76.69400000000007,6,2016,9,10,0,0,0,1,0,0,1,1,0
21,239.0,270.0,20.0,89.2760000000001,5,2016,9,9,0,0,0,1,0,0,1,1,0
17,177.0,320.0,75.0,88.44800000000002,5,2016,9,9,0,0,0,1,0,0,1,1,0
13,126.0,300.0,75.0,80.49199999999998,5,2016,9,9,0,0,0,1,0,0,1,1,0
21,271.0,260.0,90.0,85.56800000000008,4,2016,9,8,0,0,0,1,0,0,1,1,0
17,200.0,210.0,75.0,83.35400000000007,4,2016,9,8,0,0,0,1,0,0,1,1,0
13,140.0,0.0,40.0,72.734,4,2016,9,8,0,0,0,1,0,0,1,1,0
21,302.0,360.0,20.0,83.89400000000008,3,2016,9,7,0,0,0,1,0,0,1,1,0
17,184.0,40.0,40.0,80.24000000000002,3,2016,9,7,0,0,0,1,0,0,1,1,0
13,155.0,10.0,75.0,72.57200000000003,3,2016,9,7,0,0,0,1,0,0,1,1,0
21,211.0,30.0,90.0,78.71000000000008,2,2016,9,6,0,0,0,1,0,0,1,1,0
17,162.0,20.0,90.0,77.93600000000006,2,2016,9,6,0,0,0,1,0,0,1,1,0
13,144.0,360.0,90.0,73.058,2,2016,9,6,0,0,0,1,0,0,1,1,0
13,144.0,360.0,90.0,73.058,2,2016,9,6,0,0,0,1,0,0,1,1,0
21,164.0,350.0,90.0,82.59800000000003,1,2016,9,5,0,0,0,1,0,0,1,1,0
17,323.0,60.0,75.0,74.04800000000003,1,2016,9,5,0,0,0,1,0,0,1,1,0
13,222.0,20.0,75.0,64.23800000000004,1,2016,9,5,0,0,0,1,0,0,1,1,0
21,359.0,60.0,1.0,79.2680000000001,7,2016,9,4,0,0,0,1,0,0,1,1,0
17,408.0,70.0,40.0,74.71400000000003,7,2016,9,4,0,0,0,1,0,0,1,1,0
13,255.0,30.0,40.0,65.39000000000001,7,2016,9,4,0,0,0,1,0,0,1,1,0
21,230.0,70.0,75.0,74.26400000000005,6,2016,9,3,0,0,0,1,0,0,1,1,0
17,204.0,0.0,75.0,72.33800000000005,6,2016,9,3,0,0,0,1,0,0,1,1,0
13,82.0,60.0,75.0,66.59600000000005,6,2016,9,3,0,0,0,1,0,0,1,1,0
