,Year,Zip,Total Annual Payroll,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Whites Alone,Non Whites
2268,2016,10038,3718783.0,22300.0,34.6,82910.0,59706.0,3763.0,16.87443946188341,11212.0,11088.0
2269,2016,10038,3630246.0,22300.0,34.6,82910.0,59706.0,3763.0,16.87443946188341,11212.0,11088.0
2270,2016,10039,42711.0,27471.0,32.3,32257.0,21880.0,8387.0,30.53037748898839,3260.0,24211.0
2271,2016,10039,44159.0,27471.0,32.3,32257.0,21880.0,8387.0,30.53037748898839,3260.0,24211.0
2272,2016,10039,47149.0,27471.0,32.3,32257.0,21880.0,8387.0,30.53037748898839,3260.0,24211.0
2273,2016,10039,49017.0,27471.0,32.3,32257.0,21880.0,8387.0,30.53037748898839,3260.0,24211.0
2274,2016,10039,45596.0,27471.0,32.3,32257.0,21880.0,8387.0,30.53037748898839,3260.0,24211.0
2275,2016,10040,124378.0,45033.0,37.7,45811.0,23744.0,9907.0,21.99942264561544,16353.0,28680.0
2276,2016,10040,135195.0,45033.0,37.7,45811.0,23744.0,9907.0,21.99942264561544,16353.0,28680.0
2277,2016,10040,133822.0,45033.0,37.7,45811.0,23744.0,9907.0,21.99942264561544,16353.0,28680.0
2278,2016,10040,138107.0,45033.0,37.7,45811.0,23744.0,9907.0,21.99942264561544,16353.0,28680.0
2279,2016,10040,143035.0,45033.0,37.7,45811.0,23744.0,9907.0,21.99942264561544,16353.0,28680.0
2280,2016,10044,119005.0,11731.0,39.5,86483.0,49076.0,1478.0,12.59909641121814,6234.0,5497.0
2281,2016,10044,88073.0,11731.0,39.5,86483.0,49076.0,1478.0,12.59909641121814,6234.0,5497.0
2282,2016,10044,80733.0,11731.0,39.5,86483.0,49076.0,1478.0,12.59909641121814,6234.0,5497.0
2283,2016,10044,84344.0,11731.0,39.5,86483.0,49076.0,1478.0,12.59909641121814,6234.0,5497.0
2284,2016,10044,30299.0,11731.0,39.5,86483.0,49076.0,1478.0,12.59909641121814,6234.0,5497.0
2285,2016,10069,23658.0,5231.0,34.1,155702.0,122444.0,474.0,9.061364939782068,3764.0,1467.0
2286,2016,10069,32932.0,5231.0,34.1,155702.0,122444.0,474.0,9.061364939782068,3764.0,1467.0
2287,2016,10069,25573.0,5231.0,34.1,155702.0,122444.0,474.0,9.061364939782068,3764.0,1467.0
2288,2016,10069,27663.0,5231.0,34.1,155702.0,122444.0,474.0,9.061364939782068,3764.0,1467.0
2289,2016,10069,33332.0,5231.0,34.1,155702.0,122444.0,474.0,9.061364939782068,3764.0,1467.0
2320,2016,10128,689122.0,63006.0,38.9,103817.0,92067.0,4205.0,6.6739675586452085,50826.0,12180.0
2321,2016,10128,728160.0,63006.0,38.9,103817.0,92067.0,4205.0,6.6739675586452085,50826.0,12180.0
2322,2016,10128,778465.0,63006.0,38.9,103817.0,92067.0,4205.0,6.6739675586452085,50826.0,12180.0
2323,2016,10128,859011.0,63006.0,38.9,103817.0,92067.0,4205.0,6.6739675586452085,50826.0,12180.0
2324,2016,10128,909060.0,63006.0,38.9,103817.0,92067.0,4205.0,6.6739675586452085,50826.0,12180.0
2415,2016,10280,52044.0,9845.0,37.5,146875.0,101003.0,567.0,5.759268664296597,7584.0,2261.0
2416,2016,10280,45198.0,9845.0,37.5,146875.0,101003.0,567.0,5.759268664296597,7584.0,2261.0
2417,2016,10280,48718.0,9845.0,37.5,146875.0,101003.0,567.0,5.759268664296597,7584.0,2261.0
2418,2016,10280,51024.0,9845.0,37.5,146875.0,101003.0,567.0,5.759268664296597,7584.0,2261.0
2419,2016,10280,49296.0,9845.0,37.5,146875.0,101003.0,567.0,5.759268664296597,7584.0,2261.0
2420,2016,10282,162829.0,5635.0,34.5,250001.0,132007.0,268.0,4.7559893522626435,3986.0,1649.0
2421,2016,10282,184307.0,5635.0,34.5,250001.0,132007.0,268.0,4.7559893522626435,3986.0,1649.0
2422,2016,10282,177850.0,5635.0,34.5,250001.0,132007.0,268.0,4.7559893522626435,3986.0,1649.0
2423,2016,10282,166253.0,5635.0,34.5,250001.0,132007.0,268.0,4.7559893522626435,3986.0,1649.0
2425,2016,10301,241178.0,39519.0,36.9,55700.0,28233.0,8885.0,22.482856347579645,21218.0,18301.0
2426,2016,10301,241362.0,39519.0,36.9,55700.0,28233.0,8885.0,22.482856347579645,21218.0,18301.0
2427,2016,10301,249271.0,39519.0,36.9,55700.0,28233.0,8885.0,22.482856347579645,21218.0,18301.0
2428,2016,10301,266181.0,39519.0,36.9,55700.0,28233.0,8885.0,22.482856347579645,21218.0,18301.0
2429,2016,10301,271471.0,39519.0,36.9,55700.0,28233.0,8885.0,22.482856347579645,21218.0,18301.0
2430,2016,10302,196798.0,17758.0,33.6,55864.0,24433.0,4027.0,22.677103277396107,10741.0,7017.0
2431,2016,10302,205721.0,17758.0,33.6,55864.0,24433.0,4027.0,22.677103277396107,10741.0,7017.0
2432,2016,10302,179749.0,17758.0,33.6,55864.0,24433.0,4027.0,22.677103277396107,10741.0,7017.0
2433,2016,10302,205610.0,17758.0,33.6,55864.0,24433.0,4027.0,22.677103277396107,10741.0,7017.0
2434,2016,10302,232032.0,17758.0,33.6,55864.0,24433.0,4027.0,22.677103277396107,10741.0,7017.0
2435,2016,10303,242703.0,24562.0,32.5,55198.0,21991.0,6175.0,25.140460874521622,9863.0,14699.0
2436,2016,10303,256723.0,24562.0,32.5,55198.0,21991.0,6175.0,25.140460874521622,9863.0,14699.0
2437,2016,10303,233842.0,24562.0,32.5,55198.0,21991.0,6175.0,25.140460874521622,9863.0,14699.0
2438,2016,10303,306306.0,24562.0,32.5,55198.0,21991.0,6175.0,25.140460874521622,9863.0,14699.0
2439,2016,10303,321219.0,24562.0,32.5,55198.0,21991.0,6175.0,25.140460874521622,9863.0,14699.0
2440,2016,10304,188040.0,42054.0,36.5,53843.0,30064.0,8828.0,20.992057830408523,22216.0,19838.0
2441,2016,10304,191539.0,42054.0,36.5,53843.0,30064.0,8828.0,20.992057830408523,22216.0,19838.0
2442,2016,10304,197151.0,42054.0,36.5,53843.0,30064.0,8828.0,20.992057830408523,22216.0,19838.0
2443,2016,10304,202191.0,42054.0,36.5,53843.0,30064.0,8828.0,20.992057830408523,22216.0,19838.0
2444,2016,10304,210633.0,42054.0,36.5,53843.0,30064.0,8828.0,20.992057830408523,22216.0,19838.0
2445,2016,10305,663763.0,41533.0,39.6,74063.0,30422.0,4993.0,12.021765824765847,31588.0,9945.0
2446,2016,10305,708901.0,41533.0,39.6,74063.0,30422.0,4993.0,12.021765824765847,31588.0,9945.0
2447,2016,10305,708914.0,41533.0,39.6,74063.0,30422.0,4993.0,12.021765824765847,31588.0,9945.0
2448,2016,10305,790260.0,41533.0,39.6,74063.0,30422.0,4993.0,12.021765824765847,31588.0,9945.0
2449,2016,10305,820809.0,41533.0,39.6,74063.0,30422.0,4993.0,12.021765824765847,31588.0,9945.0
2450,2016,10306,292266.0,55031.0,42.3,78745.0,35191.0,4793.0,8.709636386763824,48996.0,6035.0
2451,2016,10306,301537.0,55031.0,42.3,78745.0,35191.0,4793.0,8.709636386763824,48996.0,6035.0
2452,2016,10306,317288.0,55031.0,42.3,78745.0,35191.0,4793.0,8.709636386763824,48996.0,6035.0
2453,2016,10306,348071.0,55031.0,42.3,78745.0,35191.0,4793.0,8.709636386763824,48996.0,6035.0
2454,2016,10306,345812.0,55031.0,42.3,78745.0,35191.0,4793.0,8.709636386763824,48996.0,6035.0
2455,2016,10307,50613.0,15275.0,38.0,77278.0,36505.0,1156.0,7.567921440261866,14322.0,953.0
2456,2016,10307,55257.0,15275.0,38.0,77278.0,36505.0,1156.0,7.567921440261866,14322.0,953.0
2457,2016,10307,59912.0,15275.0,38.0,77278.0,36505.0,1156.0,7.567921440261866,14322.0,953.0
2458,2016,10307,63253.0,15275.0,38.0,77278.0,36505.0,1156.0,7.567921440261866,14322.0,953.0
2459,2016,10307,54830.0,15275.0,38.0,77278.0,36505.0,1156.0,7.567921440261866,14322.0,953.0
2460,2016,10308,56903.0,30347.0,42.7,87493.0,35044.0,2084.0,6.867235641084787,28094.0,2253.0
2461,2016,10308,59199.0,30347.0,42.7,87493.0,35044.0,2084.0,6.867235641084787,28094.0,2253.0
2462,2016,10308,65208.0,30347.0,42.7,87493.0,35044.0,2084.0,6.867235641084787,28094.0,2253.0
